row_id,campaign_name,Platform,hotel,Date,impressions,Clicks,spend_idr,conversions,bookings_generated,Revenue_Generated_IDR,ad_creative_id,target_audience
871,long weekend promo,TikTok Ads,Alaya Ubud,2024-02-03,61795,3917,,309,130,784310020,CRE036,Retargeting
872,Valentine Weekend,TikTok Ads,The Layar Seminyak,2024-03-13,22759,928,3519949.0,108,76,277093492,CRE017,Broad
873,Flash Sale 48H,TikTok Ads,Komaneka Bisma,2024-01-22,71501,3436,6999455.0,81,67,415828532,,Retargeting
874,Valentine Weekend,Meta Ads,Katamama Resort,2024-03-14,57168,1457,6626264.0,174,105,216831825,CRE043,Retargeting
875,Long Weekend Promo ,Google Ads,Komaneka Bisma,2024-01-10,72694,2918,15931023.0,162,50,181064450,CRE010,Broad
876,Eid Holiday Package,Meta Ads,The Layar Seminyak,2024-01-13,38561,574,13146489.0,17,15,63366015,,Broad
877,Long Weekend Promo,Google Ads,Komaneka Bisma,2024-01-04,7514,538,1497737.0,19,10,16631490,CRE010,Broad
878,Eid Holiday Package,Google Ads,The Mulia Nusa Dua,2024-01-13,65405,3392,4458573.0,122,46,138684434,,Retargeting
879,Flash Sale 48H,Organic,Komaneka Bisma,2024-02-05,59247,615,7471088.0,42,27,123390540,CRE007,Retargeting
880,Summer Escape 2024,Google Ads,The Mulia Nusa Dua,2024-01-29,25011,333,16362129.0,29,24,37411800,CRE026,Lookalike
881,Flash Sale 48H,Google Ads,Alaya Ubud,2024-03-10,44352,3365,7865534.0,361,285,460035885,CRE024,Broad
882,Loyalty Member Deal ,Organic,Katamama Resort,2024-01-29,34902,1072,22672218.0,123,66,267489948,CRE003,Retargeting
883,long weekend promo,Organic,Bisma Eight,2024-02-05,20158,1276,9724193.0,40,18,31437522,CRE014,Retargeting
884,Flash Sale 48H,Email Campaign,The Mulia Nusa Dua,2024-02-26,38027,1308,21232172.0,140,87,147703989,CRE030,Broad
885,Loyalty Member Deal,Google Ads,Katamama Resort,2024-01-16,70542,3980,11204359.0,317,167,926784870,CRE022,Broad
886,Summer Escape 2024,TikTok Ads,Komaneka Bisma,2024-01-29,77941,1230,712078.0,75,30,62985570,CRE027,Interest
887,Eid Holiday Package,Google Ads,The Mulia Nusa Dua,2024-02-10,74553,3225,8180052.0,297,147,850102617,CRE023,Broad
888,Eid Holiday Package,TikTok Ads,Alaya Ubud,2024-02-05,56989,1029,11771985.0,67,21,70655802,CRE027,Broad
889,Eid Holiday Package,Email Campaign,The Mulia Nusa Dua,2024-03-10,63201,3029,7219925.0,254,104,512826808,CRE004,Broad
890,Summer Escape 2024,Google Ads,Bisma Eight,2024-01-28,55574,3603,5028663.0,392,338,1145639846,CRE036,Lookalike
891,loyalty member deal,Meta Ads,Katamama Resort,2024-01-23,25127,1870,8858058.0,38,19,146630258,CRE007,Lookalike
892, Eid Holiday Package,Meta Ads,Bisma Eight,2024-02-29,72425,5204,,500,388,1313687684,CRE005,Broad
893,Loyalty Member Deal,Meta Ads,Katamama Resort,2024-03-15,72297,3138,14641447.0,194,119,735183428,CRE030,Interest
894,Summer Escape 2024,Organic,Bisma Eight,2024-03-21,26853,654,16743200.0,45,23,59090726,CRE004,
895,Long Weekend Promo ,Google Ads,The Layar Seminyak,2024-03-19,54462,4142,14077965.0,363,157,499533023,CRE005,Broad
896,Loyalty Member Deal,Organic,The Mulia Nusa Dua,2024-01-12,1988,26,2079770.0,1,0,0,,
897, Flash Sale 48H,Organic,Alaya Ubud,2024-02-04,6554,457,8785579.0,36,13,79067820,CRE037,Retargeting
898,Eid Holiday Package,Meta Ads,The Layar Seminyak,2024-01-09,14631,297,9253332.0,19,6,37934970,,Interest
899,Valentine Weekend,TikTok Ads,The Layar Seminyak,2024-01-18,41016,734,21021717.0,62,53,121599225,,Broad
900,Long Weekend Promo,Email Campaign,Bisma Eight,2024-01-31,42995,1458,,118,47,123327718,CRE013,Broad
901,flash sale 48h,Meta Ads,Komaneka Bisma,2024-01-19,4451,88,9585283.0,4,1,7642445,CRE003,Broad
902,flash sale 48h,TikTok Ads,The Mulia Nusa Dua,2024-01-23,1244,47,8271071.0,5,2,14955720,CRE021,Retargeting
903,Summer Escape 2024,Google Ads,Katamama Resort,2024-01-13,64890,4261,5899592.0,436,273,700445109,,Broad
904,Loyalty Member Deal,Meta Ads,Bisma Eight,2024-02-16,72229,3695,2134462.0,415,278,2223310282,CRE017,
905,Summer Escape 2024 ,Organic,The Layar Seminyak,2024-01-13,3494,209,17829527.0,18,13,23772970,CRE019,Broad
906,Eid Holiday Package,Google Ads,The Mulia Nusa Dua,2024-02-05,15382,450,,33,28,151010440,CRE030,Broad
907,Valentine Weekend,TikTok Ads,Bisma Eight,2024-01-24,37515,462,15535271.0,26,21,109045713,CRE015,
908,Eid Holiday Package,TikTok Ads,Bisma Eight,2024-02-28,66300,897,3081247.0,29,21,69366129,CRE008,Retargeting
909,Valentine Weekend,TikTok Ads,Komaneka Bisma,2024-01-26,23719,1372,4236719.0,71,63,418935510,CRE027,Broad
910,Eid Holiday Package ,Google Ads,Katamama Resort,2024-01-17,3050,203,5104714.0,21,8,12469904,CRE050,
911,Summer Escape 2024,TikTok Ads,Katamama Resort,2024-01-23,78134,4267,20792144.0,480,373,2547402008,CRE029,Interest
912,Flash Sale 48H ,Meta Ads,Bisma Eight,2024-03-13,50173,3162,20317290.0,213,96,262284096,,Interest
913,Loyalty Member Deal,Organic,Bisma Eight,2024-01-20,66881,1555,3351697.0,175,124,216034908,CRE044,Lookalike
914,Valentine Weekend,Organic,The Mulia Nusa Dua,2024-03-27,8798,146,20730614.0,9,5,38530800,CRE044,
915,Summer Escape 2024 ,Organic,Bisma Eight,2024-01-05,4656,77,12702812.0,3,1,6464296,CRE007,Interest
916, Summer Escape 2024,Google Ads,The Mulia Nusa Dua,2024-02-04,40824,721,9645405.0,73,59,344477459,CRE028,Lookalike
917,Valentine Weekend,Email Campaign,The Mulia Nusa Dua,2024-03-25,56594,1221,19178276.0,80,28,55215636,,Broad
918,EID HOLIDAY PACKAGE,Organic,Alaya Ubud,2024-03-19,42061,3200,8069073.0,378,200,822709200,CRE039,Interest
919,Flash Sale 48H,Email Campaign,Komaneka Bisma,2024-01-28,24458,295,5404976.0,26,19,59508665,CRE026,Interest
920,Summer Escape 2024,TikTok Ads,Komaneka Bisma,2024-03-21,34374,1254,4079455.0,75,37,103322981,CRE032,Broad
921,Flash Sale 48H,Meta Ads,Bisma Eight,2024-01-28,30405,1099,1470955.0,25,14,51419522,CRE037,Broad
922,eid holiday package,Google Ads,Bisma Eight,2024-01-30,5743,102,10240897.0,2,1,3363104,CRE029,Lookalike
923,Valentine Weekend,TikTok Ads,Katamama Resort,2024-01-06,19868,528,21194307.0,26,19,87246632,CRE023,Lookalike
924,Loyalty Member Deal,Google Ads,Alaya Ubud,2024-03-01,25565,1036,9066628.0,46,20,139123060,CRE023,Interest
925,summer escape 2024,Organic,Komaneka Bisma,2024-02-17,51772,1178,6042510.0,48,35,102974550,CRE003,Interest
926,Summer Escape 2024,Organic,Bisma Eight,2024-02-12,71774,2182,4266282.0,57,40,128785440,CRE029,Lookalike
927,Summer Escape 2024,Meta Ads,The Layar Seminyak,2024-02-26,60223,1697,16507068.0,194,135,1057440555,CRE034,Lookalike
928,Loyalty Member Deal,Meta Ads,Bisma Eight,2024-02-01,38036,2294,15238234.0,50,27,101582478,CRE041,Interest
929,Valentine Weekend,Google Ads,Bisma Eight,2024-03-11,69570,906,2359648.0,25,21,83849283,,Interest
930,Summer Escape 2024,Meta Ads,The Layar Seminyak,2024-02-19,11354,383,16073465.0,37,24,77034072,CRE007,Lookalike
931,Long Weekend Promo,Google Ads,Komaneka Bisma,2024-02-13,16804,1320,15970820.0,124,70,200235490,CRE031,Interest
932,Long Weekend Promo,Email Campaign,Komaneka Bisma,2024-03-29,31230,537,13881436.0,12,4,19996552,CRE021,Broad
933,Valentine Weekend,Organic,Bisma Eight,2024-01-08,75027,1350,12401341.0,67,55,420176185,CRE039,Interest
934,Long Weekend Promo,Meta Ads,Katamama Resort,2024-03-22,4261,137,22272505.0,7,2,12102994,CRE028,Interest
935,Flash Sale 48H,Google Ads,Katamama Resort,2024-03-23,18991,1377,24743264.0,106,38,88960204,CRE013,Lookalike
936,Loyalty Member Deal,Google Ads,Alaya Ubud,2024-03-01,7594,332,,9,3,6134991,CRE037,Interest
937,Flash Sale 48H,Email Campaign,The Layar Seminyak,2024-03-09,27943,1269,24990677.0,53,30,63037140,CRE031,Lookalike
938,Flash Sale 48H,Google Ads,The Layar Seminyak,2024-02-26,11670,496,16653875.0,37,23,111282671,,Interest
939, Valentine Weekend,TikTok Ads,The Mulia Nusa Dua,2024-01-11,35999,888,19651322.0,74,24,37968264,CRE049,Lookalike
940, Flash Sale 48H,Meta Ads,Bisma Eight,2024-01-03,17634,965,9157626.0,45,19,142620992,CRE048,Retargeting
941,Summer Escape 2024,Organic,Alaya Ubud,2024-02-06,53100,2042,20771987.0,45,20,57299260,CRE024,Broad
942,Eid Holiday Package,Meta Ads,The Layar Seminyak,2024-01-24,60235,2423,6034202.0,139,122,347459904,CRE031,Retargeting
943,Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-01-03,54229,4030,24483240.0,106,46,276387228,,Interest
944,Loyalty Member Deal,TikTok Ads,The Mulia Nusa Dua,2024-03-07,54645,1716,24058402.0,52,32,204209824,,
945,Flash Sale 48H,Email Campaign,Alaya Ubud,2024-03-23,39477,2381,8082390.0,144,126,880838028,CRE033,Retargeting
946,Valentine Weekend,Meta Ads,Bisma Eight,2024-03-16,50796,3287,24561795.0,333,283,630923030,CRE047,Retargeting
947,loyalty member deal,Meta Ads,Alaya Ubud,2024-01-22,38970,1874,19254852.0,110,73,215970792,CRE001,Lookalike
948,Eid Holiday Package,TikTok Ads,The Layar Seminyak,2024-01-06,33565,1619,20791485.0,166,90,245689200,CRE032,Lookalike
949, Long Weekend Promo,Email Campaign,The Mulia Nusa Dua,2024-03-29,57230,4519,16386310.0,486,337,1387753531,,Broad
950,Summer Escape 2024,Email Campaign,The Layar Seminyak,2024-01-19,67597,3719,1851168.0,352,156,548575404,,Lookalike
951,Summer Escape 2024,Meta Ads,The Layar Seminyak,2024-02-23,58952,2678,4687029.0,169,74,232632098,CRE042,Retargeting
952, Valentine Weekend,Organic,The Mulia Nusa Dua,2024-03-31,55943,1896,17792887.0,42,28,189419328,CRE009,Broad
953,long weekend promo,Meta Ads,The Layar Seminyak,2024-03-25,14536,200,15727382.0,4,1,7465943,CRE032,Retargeting
954,Eid Holiday Package,Google Ads,Komaneka Bisma,2024-03-24,60984,3474,11296555.0,209,180,787043340,,Retargeting
955,Long Weekend Promo,TikTok Ads,Bisma Eight,2024-02-24,75085,1881,7599996.0,196,126,384653682,CRE025,Lookalike
956,Eid Holiday Package,Organic,The Mulia Nusa Dua,2024-03-19,47135,3344,3881702.0,211,79,440234294,,Retargeting
957,Loyalty Member Deal,TikTok Ads,Bisma Eight,2024-01-06,19885,478,22715973.0,23,14,39736382,CRE013,Lookalike
958,Flash Sale 48H,TikTok Ads,Bisma Eight,2024-01-07,29408,975,1237926.0,88,66,257710530,CRE031,Interest
959, Summer Escape 2024,TikTok Ads,Katamama Resort,2024-02-08,2488,68,9895828.0,5,2,8716132,CRE031,Retargeting
960,EID HOLIDAY PACKAGE,Google Ads,Komaneka Bisma,2024-03-20,54855,1452,12751012.0,71,44,334935392,CRE026,Retargeting
961,Loyalty Member Deal,Organic,Alaya Ubud,2024-01-01,3771,266,3726938.0,12,7,18331964,CRE035,Broad
962,Summer Escape 2024,Meta Ads,The Mulia Nusa Dua,2024-02-26,63842,2802,16689537.0,165,50,287050250,CRE046,Retargeting
963,Eid Holiday Package,Email Campaign,The Mulia Nusa Dua,2024-03-11,12847,958,1956576.0,42,20,102084760,CRE006,Broad
964, Flash Sale 48H,Google Ads,The Mulia Nusa Dua,2024-03-25,42914,805,5208483.0,46,24,127257720,CRE050,
965,Flash Sale 48H,Google Ads,Bisma Eight,2024-01-15,47891,1263,5256913.0,67,50,193590950,,Interest
966,Valentine Weekend,Google Ads,The Mulia Nusa Dua,2024-01-27,29648,824,12811651.0,88,72,140226192,CRE001,Lookalike
967, Summer Escape 2024,Organic,The Layar Seminyak,2024-02-15,62790,696,8933052.0,25,21,84890568,CRE039,Broad
968, Summer Escape 2024,Organic,Alaya Ubud,2024-02-18,78285,1535,6071039.0,68,23,128360723,CRE011,Interest
969,Eid Holiday Package,TikTok Ads,Katamama Resort,2024-02-09,17463,478,11565512.0,52,30,119726910,,Broad
970,Summer Escape 2024,Meta Ads,The Mulia Nusa Dua,2024-01-10,15996,1181,19827127.0,24,16,86960464,CRE038,Interest
971,Summer Escape 2024,Meta Ads,Komaneka Bisma,2024-01-04,32690,2271,16380018.0,204,177,732481224,CRE014,Broad
972, Valentine Weekend,Email Campaign,Komaneka Bisma,2024-02-15,58283,3804,7652713.0,216,174,490690266,CRE010,Broad
973,summer escape 2024,TikTok Ads,Bisma Eight,2024-03-13,43694,1339,744933.0,39,26,179136594,CRE045,Retargeting
974,Long Weekend Promo,Google Ads,Bisma Eight,2024-01-14,7273,282,3198998.0,33,26,131634204,CRE036,Retargeting
975,Valentine Weekend,Organic,Alaya Ubud,2024-03-15,26957,1279,8636252.0,78,42,100466352,CRE050,
976,EID HOLIDAY PACKAGE,Google Ads,Alaya Ubud,2024-01-04,14991,539,19009103.0,14,10,68687770,CRE008,Lookalike
977,Eid Holiday Package,Google Ads,Katamama Resort,2024-01-18,15477,681,24982032.0,68,52,267890064,CRE035,Broad
978,Long Weekend Promo,Organic,The Mulia Nusa Dua,2024-03-17,29118,360,5496756.0,9,5,20610550,,Broad
979,Loyalty Member Deal,Email Campaign,The Mulia Nusa Dua,2024-01-14,7293,537,17640263.0,36,22,54437658,CRE011,Retargeting
980,Flash Sale 48H,Email Campaign,Katamama Resort,2024-03-21,43948,3226,13584349.0,214,185,1127197785,CRE008,Broad
981,Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-02-08,53451,1804,19089235.0,48,39,136983561,CRE003,Interest
982,Long Weekend Promo,Meta Ads,Bisma Eight,2024-02-28,37647,2930,1358788.0,71,41,72373897,CRE003,Interest
983,Loyalty Member Deal,Meta Ads,Alaya Ubud,2024-01-24,24366,1222,22659030.0,38,20,79634940,CRE043,
984,Long Weekend Promo ,Meta Ads,The Mulia Nusa Dua,2024-02-18,39895,851,15528234.0,18,9,59761404,CRE017,Interest
985,Valentine Weekend,TikTok Ads,Komaneka Bisma,2024-02-19,12198,485,3011621.0,49,43,288838224,CRE035,
986,Summer Escape 2024 ,Email Campaign,Katamama Resort,2024-03-17,74960,4547,1859220.0,314,139,1092517899,CRE039,Retargeting
987,Summer Escape 2024,Google Ads,Alaya Ubud,2024-02-14,31842,1516,12666324.0,95,54,423157068,CRE028,Retargeting
988,Eid Holiday Package,Meta Ads,Komaneka Bisma,2024-01-14,64318,4288,12955743.0,220,153,453860883,,Broad
989,Eid Holiday Package,TikTok Ads,Komaneka Bisma,2024-03-28,5734,115,10411131.0,8,5,33971120,CRE034,Broad
990,eid holiday package,Organic,The Layar Seminyak,2024-03-26,17058,683,976425.0,21,17,37292577,CRE024,Retargeting
991,Long Weekend Promo,Meta Ads,Katamama Resort,2024-03-09,78625,5046,13959269.0,348,274,678850070,CRE041,Broad
992,Summer Escape 2024,TikTok Ads,Komaneka Bisma,2024-03-11,4885,310,20531255.0,26,18,33415326,CRE049,Interest
993,Valentine Weekend,Meta Ads,Komaneka Bisma,2024-01-27,15308,1144,2250368.0,42,30,179021280,CRE017,Retargeting
994,Long Weekend Promo,Meta Ads,The Mulia Nusa Dua,2024-03-06,48943,2414,8643857.0,106,34,53240736,CRE041,Lookalike
995,VALENTINE WEEKEND,TikTok Ads,Katamama Resort,2024-03-01,61145,2448,4584492.0,121,74,338292850,CRE038,
996,VALENTINE WEEKEND,Organic,The Mulia Nusa Dua,2024-01-19,49129,3496,7810478.0,88,55,248345185,CRE039,Interest
997,Valentine Weekend ,TikTok Ads,The Mulia Nusa Dua,2024-02-21,75843,5428,24574408.0,638,537,2335967721,CRE039,Broad
998,Long Weekend Promo ,TikTok Ads,The Layar Seminyak,2024-01-10,28984,1578,18436082.0,78,45,128144520,CRE019,Broad
999,Flash Sale 48H,Email Campaign,The Mulia Nusa Dua,2024-02-25,3313,43,21392435.0,4,1,2743499,,Broad
1000,eid holiday package,Email Campaign,The Mulia Nusa Dua,2024-01-02,10326,312,21015933.0,12,6,22845360,CRE046,Interest
1001,Loyalty Member Deal,Google Ads,Bisma Eight,2024-03-24,14103,789,941471.0,94,79,247963541,CRE045,Retargeting
1002,Flash Sale 48H,Google Ads,Bisma Eight,2024-02-26,10853,658,13837336.0,70,59,315498488,CRE039,Lookalike
1003, Loyalty Member Deal,Email Campaign,Katamama Resort,2024-02-22,36864,1292,,100,51,83399331,CRE023,Interest
1004,Summer Escape 2024,Meta Ads,Komaneka Bisma,2024-03-28,51090,2681,23154036.0,220,128,720569216,CRE038,
1005,summer escape 2024,TikTok Ads,Katamama Resort,2024-01-24,58666,3505,2282861.0,203,173,361943161,CRE017,Retargeting
1006,SUMMER ESCAPE 2024,Google Ads,The Layar Seminyak,2024-02-05,20972,299,2573127.0,24,19,99743749,,Broad
1007,Eid Holiday Package,TikTok Ads,The Layar Seminyak,2024-02-27,19029,1036,20469978.0,121,97,750015349,CRE045,Interest
1008,Eid Holiday Package,Organic,The Mulia Nusa Dua,2024-02-05,70573,4530,13421069.0,366,120,755703120,CRE012,Lookalike
1009,Long Weekend Promo,Organic,Katamama Resort,2024-01-24,75218,3294,10367853.0,140,59,419798570,CRE004,Broad
1010,Summer Escape 2024 ,Meta Ads,Bisma Eight,2024-03-26,21071,333,5084144.0,31,25,151410250,CRE049,Lookalike
1011, Eid Holiday Package,Meta Ads,Katamama Resort,2024-03-07,5877,114,14118726.0,5,3,11320209,CRE012,Retargeting
1012,Flash Sale 48H,Google Ads,Bisma Eight,2024-03-09,63749,4362,4346668.0,229,164,710149520,CRE007,Broad
1013,Flash Sale 48H,Organic,Komaneka Bisma,2024-02-19,16992,1191,12745682.0,52,44,264765644,,Lookalike
1014,Valentine Weekend,Meta Ads,The Mulia Nusa Dua,2024-01-02,44117,1033,,83,53,188649525,CRE013,Retargeting
1015,Summer Escape 2024,Email Campaign,The Layar Seminyak,2024-02-15,9826,698,16017690.0,21,18,139551912,CRE031,Lookalike
1016, Loyalty Member Deal,TikTok Ads,The Mulia Nusa Dua,2024-01-07,34285,1549,2118260.0,56,47,286884475,CRE025,Lookalike
1017, Valentine Weekend,Google Ads,Katamama Resort,2024-02-11,50006,1068,15311687.0,32,17,108488509,CRE046,Interest
1018,long weekend promo,Meta Ads,Alaya Ubud,2024-02-20,6822,178,24545053.0,10,7,12227040,CRE026,Retargeting
1019,Loyalty Member Deal,Meta Ads,The Mulia Nusa Dua,2024-02-04,65677,4237,20127623.0,440,209,1281202604,CRE040,
1020, Flash Sale 48H,Meta Ads,The Layar Seminyak,2024-02-10,75127,4152,12521295.0,155,117,652693977,CRE044,Lookalike
1021,Flash Sale 48H,Meta Ads,Katamama Resort,2024-03-09,26721,707,12254536.0,14,11,87293008,CRE028,Retargeting
1022,loyalty member deal,Meta Ads,The Mulia Nusa Dua,2024-01-02,40639,2150,12064327.0,245,208,1286473968,CRE035,Interest
1023,Flash Sale 48H,Google Ads,Bisma Eight,2024-01-27,48680,1696,15742829.0,131,98,268167494,,Interest
1024,Flash Sale 48H,TikTok Ads,Bisma Eight,2024-03-12,1933,61,15107205.0,5,1,7129782,CRE006,Lookalike
1025,Long Weekend Promo,Organic,Komaneka Bisma,2024-01-23,54295,3063,13632078.0,70,27,104072526,CRE023,Broad
1026,Eid Holiday Package,Email Campaign,The Mulia Nusa Dua,2024-02-26,31317,892,16555200.0,39,12,58679988,CRE001,Interest
1027,Long Weekend Promo,Organic,Katamama Resort,2024-03-13,15091,276,6638245.0,18,7,20472424,CRE039,Broad
1028,Summer Escape 2024,Email Campaign,The Mulia Nusa Dua,2024-02-09,36461,2117,2785881.0,179,136,773643752,CRE017,Lookalike
1029,Valentine Weekend,Email Campaign,The Layar Seminyak,2024-03-16,58565,2758,,294,191,350951231,CRE033,Lookalike
1030,Flash Sale 48H,Google Ads,Bisma Eight,2024-01-31,70165,2539,20212636.0,127,58,365679386,CRE034,Broad
1031,Loyalty Member Deal,Email Campaign,Komaneka Bisma,2024-02-03,69722,2454,8595908.0,209,66,374955570,CRE014,Lookalike
1032,Flash Sale 48H ,Meta Ads,The Layar Seminyak,2024-03-14,54841,630,4801786.0,72,26,122418166,CRE042,Retargeting
1033,Flash Sale 48H,Organic,The Mulia Nusa Dua,2024-03-27,5064,124,24394549.0,2,0,0,,Lookalike
1034,Valentine Weekend,Organic,The Mulia Nusa Dua,2024-01-13,73142,2969,17424971.0,217,167,754262013,CRE039,Broad
1035, Flash Sale 48H,Email Campaign,Komaneka Bisma,2024-03-13,45138,1566,24496520.0,145,87,313969602,CRE039,Broad
1036,Summer Escape 2024,Organic,The Layar Seminyak,2024-01-26,10528,359,6215484.0,23,8,33800680,CRE026,Broad
1037,Loyalty Member Deal,TikTok Ads,Bisma Eight,2024-03-30,24485,1637,21958895.0,106,59,180636701,CRE040,Retargeting
1038, Valentine Weekend,Email Campaign,Komaneka Bisma,2024-02-02,32083,1015,11143491.0,68,21,139701114,CRE045,Retargeting
1039,summer escape 2024,Email Campaign,The Mulia Nusa Dua,2024-01-22,40901,1579,551975.0,47,31,186802032,,
1040,Eid Holiday Package,Google Ads,Komaneka Bisma,2024-02-05,68337,3057,13590399.0,302,233,1217749103,CRE037,
1041,Summer Escape 2024,Organic,Alaya Ubud,2024-01-05,37713,1764,9350715.0,63,35,176940015,CRE009,Interest
1042, Long Weekend Promo,TikTok Ads,Komaneka Bisma,2024-02-24,19747,573,23851865.0,39,23,98415183,CRE036,Lookalike
1043,Loyalty Member Deal,Google Ads,Komaneka Bisma,2024-03-31,53962,2811,577739.0,232,129,921452418,CRE019,Interest
1044,Eid Holiday Package,Meta Ads,The Mulia Nusa Dua,2024-01-28,38150,2804,2818963.0,326,252,1702960308,CRE005,
1045,LOYALTY MEMBER DEAL,Meta Ads,Komaneka Bisma,2024-01-18,60630,4150,9982001.0,415,254,770787638,CRE049,Retargeting
1046,Loyalty Member Deal ,TikTok Ads,Alaya Ubud,2024-03-13,32117,1978,18128612.0,207,127,811351565,CRE008,Lookalike
1047,Summer Escape 2024 ,Organic,Alaya Ubud,2024-03-16,50712,1874,14404240.0,141,103,597156405,CRE011,Lookalike
1048,EID HOLIDAY PACKAGE,TikTok Ads,The Layar Seminyak,2024-03-18,3979,257,1117818.0,9,7,43397816,CRE047,Retargeting
1049, Eid Holiday Package,Organic,Bisma Eight,2024-03-27,10124,485,9939316.0,16,10,19939890,,Broad
1050,Summer Escape 2024 ,Email Campaign,The Mulia Nusa Dua,2024-02-15,31388,1252,20638935.0,69,57,305512533,CRE030,Retargeting
1051,Loyalty Member Deal,Google Ads,Katamama Resort,2024-02-12,48005,2412,24796373.0,148,99,499591620,CRE018,Lookalike
1052,Summer Escape 2024 ,Organic,Bisma Eight,2024-02-13,70337,2505,8281004.0,56,17,106576944,CRE047,Broad
1053,Valentine Weekend,TikTok Ads,The Mulia Nusa Dua,2024-03-25,56799,1919,6301371.0,104,81,383519043,CRE028,Broad
1054,Valentine Weekend,Email Campaign,The Mulia Nusa Dua,2024-02-18,49447,3819,6522465.0,389,204,1534395384,,
1055, Loyalty Member Deal,Email Campaign,Alaya Ubud,2024-01-27,68108,688,20033176.0,70,40,167964880,CRE014,Lookalike
1056, Flash Sale 48H,Meta Ads,Katamama Resort,2024-02-12,61260,4247,16426908.0,149,133,744062382,CRE028,Retargeting
1057,Eid Holiday Package,Google Ads,The Layar Seminyak,2024-01-08,75408,4230,9493279.0,117,104,629889312,CRE038,
1058,Long Weekend Promo,Email Campaign,The Mulia Nusa Dua,2024-02-05,46254,2719,,160,105,528744825,CRE045,
1059,Summer Escape 2024,Google Ads,The Layar Seminyak,2024-01-25,34500,1068,2871533.0,44,35,225891015,CRE029,
1060,Loyalty Member Deal,Email Campaign,Komaneka Bisma,2024-02-07,12509,918,766890.0,61,28,128287264,CRE048,
1061,Summer Escape 2024,Organic,Katamama Resort,2024-02-28,68618,2882,20512154.0,295,255,1630448325,CRE035,Retargeting
1062,Summer Escape 2024,Email Campaign,The Layar Seminyak,2024-01-18,28800,2061,13552661.0,153,65,512958420,CRE044,Retargeting
1063,long weekend promo,Meta Ads,The Layar Seminyak,2024-02-14,68114,4381,17710840.0,289,129,354930987,CRE029,
1064,Long Weekend Promo,Organic,The Layar Seminyak,2024-01-13,64561,918,6576560.0,67,43,171369190,CRE050,Broad
1065,Long Weekend Promo,Organic,The Mulia Nusa Dua,2024-02-11,39453,1996,2987559.0,60,48,207360672,CRE037,Interest
1066,LONG WEEKEND PROMO,TikTok Ads,Bisma Eight,2024-02-05,73241,4919,24180624.0,524,418,2570679936,CRE006,Lookalike
1067,Eid Holiday Package,Google Ads,The Mulia Nusa Dua,2024-02-29,30909,1407,7334336.0,34,16,85828896,CRE013,Broad
1068,Valentine Weekend,Meta Ads,Komaneka Bisma,2024-03-09,3001,177,3788833.0,14,9,22531797,CRE041,Interest
1069,Eid Holiday Package,Email Campaign,The Layar Seminyak,2024-01-10,40273,3010,898552.0,252,106,690898248,CRE002,Retargeting
1070, Flash Sale 48H,Meta Ads,Bisma Eight,2024-03-25,22768,771,861091.0,68,22,155784926,,Interest
1071,Loyalty Member Deal,Meta Ads,Bisma Eight,2024-03-08,43229,2512,5912441.0,243,154,749493360,CRE044,Retargeting
1072,Loyalty Member Deal,Google Ads,Alaya Ubud,2024-01-24,71703,5283,23990395.0,567,261,1624042224,CRE003,Broad
1073,Loyalty Member Deal,Organic,Komaneka Bisma,2024-03-29,23840,1674,24305205.0,36,19,86504207,CRE021,Interest
1074,Eid Holiday Package,Meta Ads,Alaya Ubud,2024-01-31,14255,562,8492467.0,38,21,118664091,CRE037,
1075,Summer Escape 2024,Google Ads,The Mulia Nusa Dua,2024-01-08,25588,569,9149407.0,55,16,115125792,CRE031,Lookalike
1076,Eid Holiday Package,TikTok Ads,Katamama Resort,2024-01-03,77523,1154,13866711.0,72,42,211611708,,Broad
1077,Long Weekend Promo,TikTok Ads,The Layar Seminyak,2024-03-29,52524,2463,11589623.0,80,39,297877749,CRE003,Broad
1078,Summer Escape 2024,Google Ads,The Layar Seminyak,2024-03-27,78548,3824,9205639.0,253,115,472228065,CRE014,Broad
1079,Valentine Weekend,Email Campaign,The Mulia Nusa Dua,2024-01-14,79609,5401,13313462.0,646,374,1509848098,CRE033,Broad
1080,Long Weekend Promo,Google Ads,Katamama Resort,2024-03-18,21217,1689,638543.0,104,58,236498480,,Retargeting
1081,eid holiday package,Google Ads,The Mulia Nusa Dua,2024-02-04,77960,3067,23724431.0,68,38,158964108,CRE025,Broad
1082,Summer Escape 2024,TikTok Ads,The Mulia Nusa Dua,2024-03-08,71498,3223,20587418.0,357,158,674847388,,Interest
1083,Loyalty Member Deal,Meta Ads,Komaneka Bisma,2024-03-22,21734,1708,9143645.0,195,160,966751680,,Retargeting
1084,Flash Sale 48H,Meta Ads,Alaya Ubud,2024-01-31,48893,2106,16641186.0,200,166,926184550,CRE033,Broad
1085,Loyalty Member Deal,Organic,Komaneka Bisma,2024-01-04,14562,635,20848294.0,65,39,169812240,CRE013,Retargeting
1086,Eid Holiday Package,Meta Ads,Komaneka Bisma,2024-01-10,3091,135,21770124.0,10,5,35089325,CRE025,Broad
