pos_transaction_id,outlet_name,hotel_name,transaction_date,customer_id,item_name,category,quantity,unit_price,total_amount,payment_method,staff_id
POS-000193,Katamama Lobby Bar,Katamama Resort,01-02-2024,CUST00743,Caesar Salad,Food,2,85500.0,171000.00,Cash,STF022
POS-000194,Alaya Cafe,Alaya Ubud,20240102,CUST00509,Bintang Beer,Beverage,4,71500.0,"IDR 286,000",Dana,STF034
POS-000195,Alaya Cafe,Alaya Ubud,02 Jan 2024,CUST00020,Bintang Beer,Beverage,3,58500.0,"IDR 175,500",Cash,STF025
POS-000196,Alaya Cafe,Alaya Ubud,20240102,CUST00685,Fish & Chips,Food,2,103500.0,207000.0,Cash,STF007
POS-000197,Alaya Cafe,Alaya Ubud,20240102,,Pasta Carbonara,Food,4,112500.0,450000.0,GoPay,STF041
POS-000198,Alaya Cafe,Alaya Ubud,2024-01-02,CUST00661,Sparkling Water,Beverage,3,44000.0,132000.0,OVO,STF045
POS-000199,Alaya Cafe,Alaya Ubud,01-02-2024,CUST00110,Beef Burger,Food,1,121500.0,121500.0,Cash,STF025
POS-000200,Alaya Cafe,Alaya Ubud,02/01/2024,CUST00298,Sparkling Water,Beverage,1,40000.0,40000.00,Credit Card,STF005
POS-000201,Alaya Cafe,Alaya Ubud,20240102,CUST00705,Smoothie,Beverage,3,70000.0,210000.00,Credit Card,STF039
POS-000202,Alaya Cafe,Alaya Ubud,20240102,CUST00734,Chocolate Lava Cake,Dessert,4,88000.0,352000.0,Cash,STF042
POS-000203,Alaya Cafe,Alaya Ubud,2024-01-02,CUST00044,nasi goreng,Food,4,76500.0,306000.0,Dana,STF029
POS-000203,Alaya Cafe,Alaya Ubud,2024-01-02,CUST00044,nasi goreng,Food,4,76500.0,306000.0,Dana,STF029
POS-000204,Alaya Cafe,Alaya Ubud,02/01/2024,CUST00323,Cocktail,Beverage,4,108000.0,432000,Cash,STF003
POS-000205,Alaya Cafe,Alaya Ubud,02/01/2024,,Club Sandwich,Food,3,99000.0,297000.0,CC,STF024
POS-000206,Alaya Cafe,Alaya Ubud,02/01/2024,CUST00268,Club Sandwich,Food,3,99000.0,297000.0,OVO,STF007
POS-000207,Bisma Rooftop,Bisma Eight,02/01/2024,CUST00305,Chocolate Lava Cake,Dessert,3,80000.0,240000.00,Credit Card,STF027
POS-000208,Bisma Rooftop,Bisma Eight,02 Jan 2024,CUST00772,Fish & Chips,Food,2,126500.00000000001,253000.00000000003,CC,STF017
POS-000209,Bisma Rooftop,Bisma Eight,20240102,CUST00539,Nasi Goreng,Food,4,85000.0,"IDR 340,000",Credit Card,STF004
POS-000210,Bisma Rooftop,Bisma Eight,2024-01-02,CUST00306,Club Sandwich,Food,3,110000.0,330000,Dana,STF033
POS-000211,Bisma Rooftop,Bisma Eight,01-02-2024,,Coffee,Beverage,1,45000.0,45000,Cash,STF031
POS-000212,Bisma Rooftop,Bisma Eight,20240102,CUST00220,Fresh Juice,Beverage,1,49500.0,49500.0,Dana,STF001
POS-000213,Bisma Rooftop,Bisma Eight,20240102,CUST00416,Beef Burger,Food,1,148500.0,148500.0,Dana,STF018
POS-000214,Bisma Rooftop,Bisma Eight,02/01/2024,CUST00623,Caesar Salad,Food,1,95000.0,95000,cash,STF024
POS-000215,Bisma Rooftop,Bisma Eight,20240102,CUST00730,Pasta Carbonara,Food,2,125000.0,250000,Dana,STF046
POS-000216,Bisma Rooftop,Bisma Eight,02/01/2024,CUST00206,Fish & Chips,Food,4,115000.0,460000,Credit Card,STF032
POS-000217,Bisma Rooftop,Bisma Eight,20240102,CUST00649,Tiramisu,Dessert,1,85000.0,85000,Credit Card,STF023
POS-000218,Bisma Rooftop,Bisma Eight,01-02-2024,CUST00742,Tiramisu,Dessert,2,85000.0,170000,Credit Card,STF040
POS-000219,Bisma Rooftop,Bisma Eight,2024-01-02,,Coffee,Beverage,2,49500.00000000001,99000.00000000001,Dana,STF021
POS-000220,Bisma Rooftop,Bisma Eight,01-02-2024,CUST00099,coctail,Beverage,1,120000.0,120000,OVO,STF015
POS-000221,Bisma Rooftop,Bisma Eight,02/01/2024,CUST00379,Smoothie,Beverage,3,70000.0,210000,CC,STF019
POS-000222,Bisma Rooftop,Bisma Eight,02/01/2024,CUST00365,Club Sandwich,Food,4,110000.0,440000,Dana,STF013
POS-000223,Bisma Rooftop,Bisma Eight,2024-01-02,,Nasi Goreng,Food,3,85000.0,255000,cash,STF031
POS-000224,Bisma Rooftop,Bisma Eight,20240102,CUST00358,Nasi Goreng,Food,1,85000.0,85000,cash,STF014
POS-000225,Bisma Rooftop,Bisma Eight,02 Jan 2024,CUST00014,Tiramisu,Dessert,4,85000.0,340000,Dana,STF026
POS-000226,Bisma Rooftop,Bisma Eight,02/01/2024,CUST00260,Caesar Salad,Food,3,95000.0,285000,Credit Card,STF035
POS-000227,Bisma Rooftop,Bisma Eight,20240102,,Ice Cream,Dessert,3,60000.0,180000.00,CC,STF017
POS-000228,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00529,Beef Burger,Food,2,135000.0,270000,CC,STF018
POS-000229,Mulia Soleil,The Mulia Nusa Dua,2024-01-02,CUST00765,Tiramisu,Dessert,2,93500.00000000001,187000.00000000003,Dana,STF015
POS-000230,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00002,Bintang Beer,Beverage,2,71500.0,143000.0,OVO,STF015
POS-000231,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,,Club Sandwich,Food,1,110000.0,"IDR 110,000",OVO,STF047
POS-000232,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,CUST00653,Beef Burger,Food,2,121500.0,243000.0,Credit Card,STF044
POS-000233,Mulia Soleil,,20240102,,Sparkling Water,Beverage,2,36000.0,72000.0,OVO,STF017
POS-000234,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,,Coffee,Beverage,4,45000.0,180000,Dana,STF011
POS-000235,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,CUST00154,Tiramisu,Dessert,2,85000.0,"IDR 170,000",GoPay,STF034
POS-000236,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,CUST00098,Pasta Carbonara,Food,4,125000.0,500000,cash,STF047
POS-000237,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,CUST00612,Bintang Beer,Beverage,2,58500.0,117000.00,OVO,STF032
POS-000238,Mulia Soleil,The Mulia Nusa Dua,2024-01-02,CUST00626,Beef Burger,Food,4,121500.0,486000.0,Credit Card,STF004
POS-000239,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00737,NASI GORENG,Food,1,85000.0,85000,Dana,STF037
POS-000240,Mulia Soleil,The Mulia Nusa Dua,02/01/2024,,Ice Cream,Dessert,1,60000.0,60000.00,Dana,STF026
POS-000241,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00046,Ice Cream,,3,60000.0,180000,cash,STF042
POS-000242,Mulia Soleil,The Mulia Nusa Dua,2024-01-02,CUST00781,Bintang Beer,Beverage,3,65000.0,195000,Dana,STF017
POS-000243,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,CUST00218,Nasi Goreng,Food,4,93500.00000000001,374000.00000000006,cash,STF009
POS-000244,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,CUST00253,Cocktail,Beverage,1,108000.0,108000.0,Cash,STF001
POS-000245,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00298,Fresh Juice,Beverage,1,55000.0,55000.00,Dana,STF032
POS-000246,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00401,Club Sandwich,Food,1,121000.00000000001,121000.00000000001,Credit Card,STF012
POS-000246,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00401,Club Sandwich,Food,1,121000.00000000001,121000.00000000001,Credit Card,STF012
POS-000247,Mulia Soleil,The Mulia Nusa Dua,2024-01-02,CUST00219,Caesar Salad,Food,2,104500.00000000001,209000.00000000003,Credit Card,STF033
POS-000248,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00606,Pasta Carbonara,Food,2,137500.0,275000.00,Credit Card,STF016
POS-000249,Mulia Soleil,The Mulia Nusa Dua,02/01/2024,CUST00306,Nasi Goreng,Food,3,85000.0,"IDR 255,000",CC,STF030
POS-000250,Mulia Soleil,The Mulia Nusa Dua,02/01/2024,CUST00440,Fish & Chips,Food,4,115000.0,"IDR 460,000",cash,STF015
POS-000251,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,CUST00659,Beef Burger,Food,1,148500.0,"IDR 148,500",Cash,STF033
POS-000252,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,CUST00569,Pasta Carbonara,Food,4,125000.0,"IDR 500,000",cash,STF024
POS-000253,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,,Club Sandwich,Food,3,99000.0,297000.0,OVO,STF030
POS-000254,Mulia Soleil,The Mulia Nusa Dua,20240102,,Club Sandwich,Food,1,110000.0,110000,Credit Card,STF013
POS-000255,Mulia Soleil,,01-02-2024,,Nasi Goreng,Food,1,85000.0,85000,GoPay,STF021
POS-000256,Mulia Soleil,The Mulia Nusa Dua,20240102,CUST00099,Pasta Carbonara,Food,3,125000.0,375000.00,cash,STF038
POS-000257,Mulia Soleil,The Mulia Nusa Dua,01-02-2024,CUST00509,Caesar Salad,Food,2,95000.0,190000,OVO,STF024
POS-000258,Mulia Soleil,The Mulia Nusa Dua,02 Jan 2024,,Tiramisu,Dessert,2,85000.0,170000.00,Dana,STF038
POS-000259,Mulia Soleil,The Mulia Nusa Dua,2024-01-02,CUST00104,Club Sandwich,Food,1,110000.0,110000,Cash,STF033
POS-000260,Mulia Soleil,The Mulia Nusa Dua,2024-01-02,CUST00390,Nasi Goreng,Food,2,93500.00000000001,187000.00000000003,CC,STF006
POS-000261,Komaneka Tea Lounge,Komaneka Bisma,02 Jan 2024,CUST00573,Nasi Goreng,Food,3,93500.00000000001,280500.00000000006,cash,STF048
POS-000262,Komaneka Tea Lounge,Komaneka Bisma,02/01/2024,CUST00311,Club Sandwich,Food,3,110000.0,330000,CC,STF026
POS-000263,Komaneka Tea Lounge,Komaneka Bisma,20240102,CUST00355,Beef Burger,Food,1,135000.0,135000,Credit Card,STF013
POS-000264,Komaneka Tea Lounge,Komaneka Bisma,2024-01-02,,Fish & Chips,Food,1,126500.00000000001,126500,cash,STF044
POS-000265,Komaneka Tea Lounge,Komaneka Bisma,01-02-2024,CUST00676,Club Sandwich,Food,3,110000.0,330000,Credit Card,STF022
POS-000266,Komaneka Tea Lounge,Komaneka Bisma,02/01/2024,CUST00389,Caesar Salad,Food,1,95000.0,95000,cash,STF021
POS-000267,Komaneka Tea Lounge,Komaneka Bisma,01-02-2024,CUST00714,Caesar Salad,Food,1,95000.0,95000,OVO,STF033
POS-000268,Komaneka Tea Lounge,Komaneka Bisma,01-02-2024,CUST00233,Caesar Salad,Food,2,95000.0,190000,Cash,STF014
POS-000269,Komaneka Tea Lounge,Komaneka Bisma,02 Jan 2024,CUST00443,Nasi Goreng,Food,4,85000.0,340000.00,Cash,STF045
POS-000270,Komaneka Tea Lounge,Komaneka Bisma,01-02-2024,,Caesar Salad,Food,1,95000.0,95000,Credit Card,STF034
POS-000271,Komaneka Tea Lounge,Komaneka Bisma,01-02-2024,,Bintang Beer,Beverage,1,65000.0,65000,CC,STF008
POS-000272,Komaneka Tea Lounge,Komaneka Bisma,02/01/2024,CUST00650,Bintang Beer,Beverage,1,65000.0,65000,Cash,STF024
POS-000273,Komaneka Tea Lounge,Komaneka Bisma,01-02-2024,,Club Sandwich,Food,4,110000.0,440000,GoPay,STF015
POS-000274,Komaneka Tea Lounge,Komaneka Bisma,20240102,CUST00561,Club Sandwich,Food,3,110000.0,"IDR 330,000",OVO,STF011
POS-000275,Komaneka Tea Lounge,Komaneka Bisma,20240102,CUST00003,Sparkling Water,Beverage,3,44000.0,132000.00,Dana,STF046
POS-000276,Komaneka Tea Lounge,,01-02-2024,CUST00118,Club Sandwich,Food,4,110000.0,"IDR 440,000",cash,STF015
POS-000277,Komaneka Tea Lounge,Komaneka Bisma,02/01/2024,CUST00687,Smoothie,Beverage,2,70000.0,140000,OVO,STF029
POS-000278,Komaneka Tea Lounge,Komaneka Bisma,20240102,,Coffee,Beverage,2,40500.0,81000,Cash,STF014
POS-000279,Komaneka Tea Lounge,Komaneka Bisma,02 Jan 2024,CUST00708,Coffee,Beverage,3,45000.0,135000,GoPay,STF040
POS-000280,The Layar - Main Bar,The Layar Seminyak,2024-01-03,CUST00431,Caesar Salad,Food,4,85500.0,342000.0,cash,STF027
POS-000281,The Layar - Main Bar,The Layar Seminyak,03 Jan 2024,CUST00110,Chocolate Lava Cake,Dessert,2,80000.0,160000,OVO,STF033
POS-000282,The Layar - Main Bar,The Layar Seminyak,20240103,CUST00793,Tiramisu,Dessert,4,85000.0,340000,OVO,STF046
POS-000283,The Layar - Main Bar,The Layar Seminyak,01-03-2024,CUST00782,Cocktail,Beverage,4,120000.0,480000.00,Credit Card,STF022
POS-000284,The Layar - Main Bar,The Layar Seminyak,01-03-2024,,Beef Burger,Food,1,148500.0,148500,cash,STF014
POS-000285,The Layar - Main Bar,The Layar Seminyak,01-03-2024,CUST00478,Ice Cream,Dessert,3,60000.0,"IDR 180,000",Dana,STF007
POS-000286,The Layar - Main Bar,The Layar Seminyak,03/01/2024,,Beef Burger,Food,2,148500.0,"IDR 297,000",Credit Card,STF049
POS-000287,The Layar - Main Bar,The Layar Seminyak,01-03-2024,,Pasta Carbonara,Food,4,112500.0,450000.0,Cash,STF031
POS-000288,The Layar - Main Bar,The Layar Seminyak,2024-01-03,,Nasi Goreng,Food,2,85000.0,170000,OVO,STF024
POS-000289,The Layar - Main Bar,The Layar Seminyak,01-03-2024,CUST00047,Chocolate Lava Cake,Dessert,4,80000.0,320000.00,OVO,STF023
POS-000290,The Layar - Main Bar,The Layar Seminyak,03 Jan 2024,CUST00095,Chocolate Lava Cake,Dessert,2,80000.0,160000.00,CC,STF029
POS-000291,The Layar - Main Bar,The Layar Seminyak,20240103,CUST00462,Smoothie,Beverage,2,70000.0,140000,cash,STF020
POS-000292,The Layar - Main Bar,The Layar Seminyak,03/01/2024,,Fresh Juice,Beverage,2,60500.00000000001,121000.00000000001,cash,STF020
POS-000293,The Layar - Main Bar,The Layar Seminyak,20240103,,Fish & Chips,Food,2,115000.0,230000,Credit Card,STF014
POS-000294,The Layar - Main Bar,The Layar Seminyak,03 Jan 2024,CUST00095,Sparkling Water,Beverage,1,40000.0,40000,OVO,STF002
POS-000295,The Layar - Main Bar,The Layar Seminyak,03/01/2024,,Pasta Carbonara,Food,1,125000.0,125000,cash,STF035
POS-000296,The Layar - Main Bar,The Layar Seminyak,03 Jan 2024,,Nasi Goreng,Food,2,85000.0,170000,cash,STF008
POS-000297,The Layar - Main Bar,The Layar Seminyak,01-03-2024,,Fish & Chips,Food,2,103500.0,207000.0,Credit Card,STF002
POS-000297,The Layar - Main Bar,The Layar Seminyak,01-03-2024,,Fish & Chips,Food,2,103500.0,207000.0,Credit Card,STF002
POS-000298,The Layar - Main Bar,The Layar Seminyak,2024-01-03,CUST00098,Tiramisu,Dessert,1,85000.0,85000,GoPay,STF009
POS-000299,The Layar - Main Bar,The Layar Seminyak,20240103,CUST00175,Fresh Juice,Beverage,2,55000.0,110000,CC,STF041
POS-000300,The Layar - Main Bar,The Layar Seminyak,03 Jan 2024,CUST00344,Cocktail,Beverage,3,108000.0,324000,GoPay,STF021
POS-000301,The Layar - Main Bar,The Layar Seminyak,2024-01-03,CUST00148,Chocolate Lava Cake,Dessert,3,72000.0,216000.00,cash,STF015
POS-000301,The Layar - Main Bar,The Layar Seminyak,2024-01-03,CUST00148,Chocolate Lava Cake,Dessert,3,72000.0,216000.00,cash,STF015
POS-000302,The Layar - Main Bar,The Layar Seminyak,03/01/2024,CUST00561,Pasta Carbonara,Food,1,125000.0,125000,GoPay,STF029
POS-000303,The Layar - Main Bar,The Layar Seminyak,20240103,,Beef Burger,Food,3,135000.0,405000,CC,STF047
POS-000304,The Layar - Main Bar,The Layar Seminyak,03 Jan 2024,CUST00788,Club Sandwich,Food,4,110000.0,440000,CC,STF004
POS-000305,The Layar - Main Bar,The Layar Seminyak,01-03-2024,,nasi_goreng,Food,3,85000.0,255000,Cash,STF036
POS-000306,The Layar - Main Bar,The Layar Seminyak,01-03-2024,,Nasi Goreng,Food,4,85000.0,340000,Dana,STF013
POS-000307,The Layar - Main Bar,,03 Jan 2024,CUST00720,Cocktail,Beverage,4,120000.0,480000.00,cash,STF007
POS-000308,The Layar - Main Bar,The Layar Seminyak,01-03-2024,CUST00089,Club Sandwich,Food,4,110000.0,440000,GoPay,STF002
POS-000309,The Layar - Main Bar,The Layar Seminyak,01-03-2024,CUST00330,Caesar Salad,Food,3,95000.0,285000,OVO,STF024
POS-000310,The Layar - Main Bar,The Layar Seminyak,03/01/2024,CUST00116,Ice Cream,Dessert,2,60000.0,120000,Dana,STF037
POS-000311,Katamama Dining,Katamama Resort,20240103,CUST00472,Nasi Goreng,,3,76500.0,229500,Dana,STF006
POS-000312,Katamama Dining,Katamama Resort,20240103,CUST00493,Chocolate Lava Cake,Dessert,3,80000.0,240000,Cash,STF042
POS-000313,Katamama Dining,Katamama Resort,20240103,,Club Sandwich,Food,1,121000.00000000001,"IDR 121,000",CC,STF050
POS-000314,Katamama Dining,Katamama Resort,2024-01-03,CUST00521,Beef Burger,Food,1,135000.0,135000,Cash,STF041
POS-000315,Katamama Dining,Katamama Resort,03/01/2024,CUST00687,Sparkling Water,Beverage,1,40000.0,40000,OVO,STF030
POS-000316,Katamama Dining,Katamama Resort,20240103,CUST00677,Club Sandwich,Food,4,110000.0,440000,Dana,STF018
POS-000317,Katamama Dining,Katamama Resort,03/01/2024,,Nasi Goreng,Food,1,85000.0,85000,OVO,STF023
POS-000318,Katamama Dining,Katamama Resort,03 Jan 2024,CUST00721,Fish & Chips,Food,3,115000.0,345000,Dana,STF006
POS-000319,Katamama Dining,Katamama Resort,2024-01-03,,Bintang Beer,Beverage,3,65000.0,"IDR 195,000",Credit Card,STF044
POS-000320,Katamama Dining,Katamama Resort,20240103,,Fish & Chips,Food,3,115000.0,345000,OVO,STF038
POS-000321,Katamama Dining,Katamama Resort,20240103,CUST00151,Club Sandwich,Food,2,110000.0,220000.00,Credit Card,STF033
POS-000322,Katamama Dining,Katamama Resort,01-03-2024,CUST00726,Sparkling Water,,4,40000.0,160000,cash,STF047
POS-000323,Katamama Dining,Katamama Resort,03/01/2024,,Caesar Salad,Food,3,104500.00000000001,313500.00,Dana,STF024
POS-000323,Katamama Dining,Katamama Resort,03/01/2024,,Caesar Salad,Food,3,104500.00000000001,313500.00,Dana,STF024
POS-000324,Katamama Dining,Katamama Resort,03/01/2024,CUST00232,coffee,Beverage,3,40500.0,121500.0,Dana,STF046
POS-000325,Katamama Dining,Katamama Resort,03 Jan 2024,CUST00134,Fresh Juice,Beverage,3,60500.00000000001,"IDR 181,500",GoPay,STF039
POS-000326,Katamama Dining,Katamama Resort,2024-01-03,CUST00080,Beef Burger,Food,4,148500.0,594000.0,OVO,STF015
POS-000327,Katamama Dining,Katamama Resort,2024-01-03,CUST00429,Club Sandwich,Food,3,110000.0,330000,Credit Card,STF015
POS-000328,Alaya Sky Bar,Alaya Ubud,01-03-2024,CUST00285,Bintang Beer,Beverage,1,65000.0,65000,OVO,STF030
POS-000329,Alaya Sky Bar,Alaya Ubud,01-03-2024,CUST00277,Caesar Salad,Food,3,95000.0,"IDR 285,000",CC,STF021
POS-000330,Alaya Sky Bar,Alaya Ubud,03 Jan 2024,,Club Sandwich,Food,1,110000.0,110000,OVO,STF002
POS-000331,Alaya Sky Bar,Alaya Ubud,20240103,CUST00324,Pasta Carbonara,,4,125000.0,500000,Cash,STF033
POS-000332,Alaya Sky Bar,Alaya Ubud,03/01/2024,,Chocolate Lava Cake,Dessert,4,88000.0,352000.0,Dana,STF036
POS-000333,Alaya Sky Bar,Alaya Ubud,2024-01-03,CUST00544,Chocolate Lava Cake,Dessert,1,72000.0,72000.0,cash,STF042
POS-000334,Alaya Sky Bar,Alaya Ubud,03 Jan 2024,CUST00073,Bintang Beer,Beverage,2,65000.0,130000.00,OVO,STF015
POS-000335,Alaya Sky Bar,Alaya Ubud,03/01/2024,CUST00650,Fresh Juice,Beverage,3,55000.0,165000,OVO,STF032
POS-000336,Alaya Sky Bar,Alaya Ubud,20240103,,Caesar Salad,Food,2,95000.0,190000,Dana,STF029
POS-000337,Alaya Sky Bar,Alaya Ubud,03/01/2024,CUST00677,Caesar Salad,Food,1,85500.0,85500.00,Dana,STF038
POS-000338,Alaya Sky Bar,Alaya Ubud,20240103,CUST00499,Bintang Beer,Beverage,3,65000.0,195000,CC,STF017
POS-000339,Alaya Sky Bar,Alaya Ubud,03/01/2024,,Cocktail,Beverage,4,108000.0,"IDR 432,000",Cash,STF018
POS-000340,Alaya Sky Bar,Alaya Ubud,20240103,,Tiramisu,Dessert,1,76500.0,"IDR 76,500",Dana,STF045
POS-000341,Alaya Sky Bar,Alaya Ubud,01-03-2024,CUST00789,Beef Burger,Food,2,135000.0,"IDR 270,000",GoPay,STF004
POS-000342,Alaya Sky Bar,Alaya Ubud,2024-01-03,CUST00630,Tiramisu,Dessert,1,85000.0,85000.00,Dana,STF048
POS-000343,Bisma Rooftop,Bisma Eight,01-03-2024,CUST00214,coffee,Beverage,1,45000.0,45000,Cash,STF021
POS-000344,Bisma Rooftop,Bisma Eight,20240103,CUST00242,Pasta Carbonara,Food,4,125000.0,500000.00,Dana,STF029
POS-000345,Bisma Rooftop,Bisma Eight,03/01/2024,CUST00016,Smoothie,Beverage,2,70000.0,140000.00,Cash,STF002
POS-000346,Bisma Rooftop,Bisma Eight,01-03-2024,CUST00036,Bintang Beer,Beverage,2,65000.0,130000,Credit Card,STF028
POS-000347,Bisma Rooftop,Bisma Eight,01-03-2024,,Chocolate Lava Cake,,1,80000.0,80000,GoPay,STF023
POS-000348,Bisma Rooftop,Bisma Eight,03/01/2024,CUST00003,nasi goreng,Food,4,85000.0,340000,Credit Card,STF042
POS-000349,Bisma Rooftop,Bisma Eight,20240103,CUST00607,Caesar Salad,Food,1,95000.0,95000,GoPay,STF044
POS-000350,Bisma Rooftop,Bisma Eight,03/01/2024,CUST00563,Chocolate Lava Cake,Dessert,2,80000.0,160000,OVO,STF013
POS-000351,Bisma Rooftop,,03 Jan 2024,CUST00352,Pasta Carbonara,Food,4,137500.0,550000.0,cash,STF041
POS-000352,Bisma Rooftop,,2024-01-03,,Pasta Carbonara,Food,4,125000.0,"IDR 500,000",Dana,STF036
POS-000353,Bisma Rooftop,Bisma Eight,03/01/2024,CUST00016,Cocktail,Beverage,2,120000.0,"IDR 240,000",OVO,STF016
POS-000354,Bisma Rooftop,Bisma Eight,03 Jan 2024,CUST00264,Tiramisu,Dessert,1,76500.0,76500,Cash,STF001
POS-000355,Bisma Rooftop,Bisma Eight,2024-01-03,CUST00512,Sparkling Water,,4,40000.0,160000,CC,STF030
POS-000356,Bisma Rooftop,Bisma Eight,01-03-2024,,Bintang Beer,Beverage,4,65000.0,260000,GoPay,STF014
POS-000357,Mulia Lounge,The Mulia Nusa Dua,20240103,,Tiramisu,Dessert,3,76500.0,229500.00,Cash,STF002
POS-000358,Mulia Lounge,The Mulia Nusa Dua,20240103,,Bintang Beer,Beverage,4,71500.0,286000.0,Dana,STF017
POS-000359,Mulia Lounge,The Mulia Nusa Dua,03/01/2024,CUST00731,Nasi Goreng,Food,1,85000.0,85000,Cash,STF009
POS-000360,Mulia Lounge,The Mulia Nusa Dua,2024-01-03,CUST00733,Beef Burger,Food,1,121500.0,121500,CC,STF018
POS-000361,Mulia Lounge,The Mulia Nusa Dua,20240103,CUST00750,Coffee,Beverage,3,,"IDR 148,500",GoPay,STF002
POS-000362,Mulia Lounge,The Mulia Nusa Dua,03/01/2024,CUST00411,Beef Burger,Food,3,148500.0,445500.0,CC,STF023
POS-000363,Mulia Lounge,The Mulia Nusa Dua,01-03-2024,,Pasta Carbonara,Food,2,125000.0,250000,OVO,STF039
POS-000364,Mulia Lounge,The Mulia Nusa Dua,01-03-2024,CUST00682,Coffee (hot),Beverage,2,49500.00000000001,99000.00000000001,GoPay,STF040
POS-000365,Komaneka Kitchen,Komaneka Bisma,03 Jan 2024,,Ice Cream,Dessert,1,54000.0,54000.0,OVO,STF042
POS-000366,Komaneka Kitchen,Komaneka Bisma,03 Jan 2024,CUST00069,Fish & Chips,Food,3,115000.0,345000,Dana,STF007
POS-000367,Komaneka Kitchen,Komaneka Bisma,01-03-2024,CUST00286,Beef Burger,Food,4,121500.0,486000.0,Dana,STF029
POS-000368,Komaneka Kitchen,Komaneka Bisma,03/01/2024,CUST00030,kopi,Beverage,4,45000.0,180000,Dana,STF011
POS-000369,Komaneka Kitchen,Komaneka Bisma,03/01/2024,CUST00633,Bintang Beer,Beverage,2,71500.0,"IDR 143,000",cash,STF029
POS-000370,Komaneka Kitchen,Komaneka Bisma,03 Jan 2024,CUST00115,Tiramisu,Dessert,4,,"IDR 340,000",Credit Card,STF048
POS-000371,Komaneka Kitchen,Komaneka Bisma,20240103,CUST00228,Coffee,Beverage,2,40500.0,81000.00,Dana,STF013
POS-000372,Komaneka Kitchen,Komaneka Bisma,03/01/2024,,Pasta Carbonara,Food,3,125000.0,375000.00,GoPay,STF029
POS-000373,Komaneka Kitchen,Komaneka Bisma,20240103,CUST00323,Fresh Juice,Beverage,1,49500.0,"IDR 49,500",GoPay,STF045
POS-000374,Komaneka Kitchen,Komaneka Bisma,03/01/2024,,Pasta Carbonara,Food,1,125000.0,"IDR 125,000",OVO,STF020
POS-000375,Komaneka Kitchen,Komaneka Bisma,20240103,CUST00594,Pasta Carbonara,Food,1,125000.0,125000,OVO,STF039
POS-000376,Komaneka Kitchen,Komaneka Bisma,20240103,CUST00624,Coffee,Beverage,4,49500.00000000001,198000.00000000003,OVO,STF021
POS-000377,Komaneka Kitchen,Komaneka Bisma,20240103,CUST00094,kopi,Beverage,3,45000.0,"IDR 135,000",Cash,STF016
POS-000378,The Layar - Main Bar,The Layar Seminyak,01-04-2024,CUST00639,Caesar Salad,Food,4,95000.0,380000.00,CC,STF023
POS-000379,The Layar - Main Bar,The Layar Seminyak,01-04-2024,CUST00206,Smoothie,Beverage,2,70000.0,140000,Cash,STF015
POS-000380,The Layar - Main Bar,The Layar Seminyak,2024-01-04,CUST00747,Caesar Salad,Food,4,95000.0,380000,Dana,STF006
POS-000381,The Layar - Main Bar,The Layar Seminyak,20240104,CUST00428,Ice Cream,Dessert,1,60000.0,60000,cash,STF009
POS-000382,The Layar - Main Bar,The Layar Seminyak,04 Jan 2024,CUST00548,Nasi Goreng,Food,3,85000.0,255000,OVO,STF004
